ride_id,driver_id,customer_id,pickup_zone_id,dropoff_zone_id,pickup_datetime,dropoff_datetime,distance_miles,duration_minutes,fare_amount,tip_amount,payment_method,ride_status,customer_rating,driver_rating,created_at
24027,24,4622,10,4,2025-07-19 09:19:13.614223,2025-07-19 09:23:12.292540,1.7,3,7.66,0.0,mobile,completed,3.9,3.570161954772281,2025-07-19 09:19:13.614223
24028,95,4104,7,4,2025-07-19 18:28:13.614223,2025-07-19 18:33:48.759735,2.06,5,7.59,1.24,cash,completed,4.3,4.5165431292699845,2025-07-19 18:28:13.614223
24029,28,4923,2,10,2025-07-19 16:07:13.614223,2025-07-19 16:13:20.624067,2.26,6,10.29,1.12,cash,completed,3.9,3.811925017002552,2025-07-19 16:07:13.614223
24030,13,3184,11,8,2025-07-19 18:55:13.614223,2025-07-19 18:57:55.628454,1.17,2,7.14,1.75,mobile,completed,4.0,4.18426024339447,2025-07-19 18:55:13.614223
24031,54,4000,11,8,2025-07-19 09:21:13.614223,2025-07-19 09:26:34.740879,2.55,5,7.54,1.26,cash,completed,4.6,4.404112521728241,2025-07-19 09:21:13.614223
24032,68,3010,1,1,2025-07-19 22:45:13.614223,2025-07-19 22:47:47.019460,1.0,2,5.94,1.11,credit,completed,4.2,3.948857052949672,2025-07-19 22:45:13.614223
24033,30,1265,5,7,2025-07-19 19:19:13.614223,2025-07-19 19:38:50.709253,10.66,19,41.22,0.0,mobile,completed,4.3,3.870111464850351,2025-07-19 19:19:13.614223
24034,89,2945,1,5,2025-07-19 19:59:13.614223,2025-07-19 20:03:47.721089,2.11,4,11.73,1.62,cash,completed,3.8,3.672899769114475,2025-07-19 19:59:13.614223
24035,28,1903,2,11,2025-07-19 13:10:13.614223,2025-07-19 13:12:40.338258,1.0,2,7.03,1.58,credit,completed,4.3,4.048415510425404,2025-07-19 13:10:13.614223
24036,47,4343,1,3,2025-07-19 18:38:13.614223,2025-07-19 18:48:53.721668,4.72,10,19.72,2.36,credit,completed,3.8,3.8094471928131153,2025-07-19 18:38:13.614223
24037,45,4080,10,3,2025-07-19 18:20:13.614223,2025-07-19 18:33:30.332433,4.58,13,19.73,4.03,mobile,completed,4.1,4.028840401308307,2025-07-19 18:20:13.614223
24038,40,4046,4,3,2025-07-19 08:25:13.614223,2025-07-19 08:48:16.927404,11.22,23,34.85,5.62,cash,completed,4.3,4.096592468228358,2025-07-19 08:25:13.614223
24039,84,4975,8,7,2025-07-19 16:09:13.614223,2025-07-19 16:11:58.596748,1.0,2,5.46,0.74,credit,completed,3.8,4.108680007993519,2025-07-19 16:09:13.614223
24040,95,4651,5,12,2025-07-19 17:58:13.614223,2025-07-19 18:18:39.673979,13.23,20,35.57,7.21,credit,completed,4.9,4.7317912833142035,2025-07-19 17:58:13.614223
24041,51,2975,2,8,2025-07-19 08:31:13.614223,2025-07-19 08:37:02.546922,2.81,5,16.39,3.41,credit,completed,3.6,3.438767667764348,2025-07-19 08:31:13.614223
24042,53,4510,8,2,2025-07-19 01:16:13.614223,2025-07-19 01:21:44.029143,2.03,5,7.53,1.22,credit,completed,3.2,2.9223824184334424,2025-07-19 01:16:13.614223
24043,75,3330,8,2,2025-07-19 15:28:13.614223,2025-07-19 15:36:56.942997,3.93,8,11.35,2.14,mobile,completed,4.3,3.9120823259094246,2025-07-19 15:28:13.614223
24044,89,2883,1,3,2025-07-19 01:41:13.614223,2025-07-19 01:44:15.219708,1.14,3,6.25,0.0,cash,completed,3.8,4.146522896348473,2025-07-19 01:41:13.614223
24045,69,2282,3,2,2025-07-19 09:29:13.614223,2025-07-19 09:40:42.653806,4.35,11,14.74,3.45,mobile,completed,3.6,3.6799932699138327,2025-07-19 09:29:13.614223
24046,84,4770,11,7,2025-07-19 18:29:13.614223,2025-07-19 18:34:06.993063,2.1,4,9.44,0.0,mobile,completed,3.8,3.970988973177046,2025-07-19 18:29:13.614223
24047,30,110,12,10,2025-07-19 13:41:13.614223,2025-07-19 13:49:43.740917,3.06,8,11.61,2.42,cash,completed,4.1,4.562561011769477,2025-07-19 13:41:13.614223
24048,60,2484,7,9,2025-07-19 01:22:13.614223,2025-07-19 01:28:00.489495,2.78,5,6.46,0.98,cash,completed,3.4,3.6302044353382,2025-07-19 01:22:13.614223
24049,41,4581,4,8,2025-07-19 15:42:13.614223,2025-07-19 16:06:02.123898,13.31,23,40.5,0.0,mobile,completed,5.0,5.0,2025-07-19 15:42:13.614223
24050,67,4813,9,3,2025-07-19 09:12:13.614223,2025-07-19 09:14:56.529318,1.0,2,4.94,0.99,cash,completed,3.1,2.9836308063899732,2025-07-19 09:12:13.614223
24051,46,2895,3,10,2025-07-19 17:37:13.614223,2025-07-19 17:45:48.427815,3.47,8,12.6,1.81,credit,completed,3.8,3.340873119304087,2025-07-19 17:37:13.614223
24052,7,2629,10,7,2025-07-19 16:43:13.614223,2025-07-19 16:50:03.558224,2.97,6,10.5,1.85,cash,completed,4.2,4.227465845469634,2025-07-19 16:43:13.614223
24053,52,2959,7,8,2025-07-19 20:23:13.614223,2025-07-19 20:38:44.567078,5.36,15,10.15,2.12,cash,completed,4.5,4.03421239064365,2025-07-19 20:23:13.614223
24054,86,3317,1,2,2025-07-19 15:03:13.614223,2025-07-19 15:13:35.424171,3.91,10,12.31,1.54,credit,completed,4.1,4.4207576955734975,2025-07-19 15:03:13.614223
24055,19,2021,2,5,2025-07-19 16:31:13.614223,2025-07-19 16:39:30.101400,2.85,8,11.82,0.0,credit,completed,4.3,3.904764205681145,2025-07-19 16:31:13.614223
24056,51,216,4,9,2025-07-19 06:38:13.614223,2025-07-19 07:07:04.020475,13.71,28,41.58,4.37,cash,completed,4.6,4.776846476229039,2025-07-19 06:38:13.614223
24057,54,715,2,11,2025-07-19 03:03:13.614223,2025-07-19 03:13:00.331483,3.62,9,13.81,1.51,mobile,completed,4.6,4.338825925480501,2025-07-19 03:03:13.614223
24058,69,1161,12,11,2025-07-19 20:16:13.614223,2025-07-19 20:21:30.437452,2.42,5,10.06,1.15,mobile,completed,4.2,4.48056302219563,2025-07-19 20:16:13.614223
24059,80,965,1,3,2025-07-19 13:29:13.614223,2025-07-19 13:36:18.865457,2.78,7,9.82,1.85,mobile,completed,4.1,4.097033751714559,2025-07-19 13:29:13.614223
24060,67,1817,10,10,2025-07-19 04:13:13.614223,2025-07-19 04:15:25.256835,1.0,2,6.08,0.0,credit,completed,3.6,3.7920343093613673,2025-07-19 04:13:13.614223
24061,19,3448,9,10,2025-07-19 23:34:13.614223,2025-07-19 23:48:17.801002,4.76,14,11.79,2.68,credit,completed,3.4,2.9671035588343306,2025-07-19 23:34:13.614223
24062,25,2134,9,12,2025-07-19 16:39:13.614223,2025-07-19 16:49:21.319966,4.68,10,11.64,2.18,cash,completed,4.1,3.8533831840181616,2025-07-19 16:39:13.614223
24063,54,3732,1,8,2025-07-19 17:17:13.614223,2025-07-19 17:19:27.387097,1.0,2,5.94,0.93,credit,completed,3.3,3.5840020665124155,2025-07-19 17:17:13.614223
24064,72,1577,7,8,2025-07-19 00:00:13.614223,2025-07-19 00:07:40.000590,2.66,7,6.28,0.0,credit,completed,3.3,2.856983253981911,2025-07-19 00:00:13.614223
24065,61,4525,3,8,2025-07-19 17:07:13.614223,2025-07-19 17:13:37.738274,2.34,6,13.8,0.0,cash,completed,3.9,3.5273530975384464,2025-07-19 17:07:13.614223
24066,2,3460,12,12,2025-07-19 20:33:13.614223,2025-07-19 20:42:38.495160,3.42,9,12.48,2.0,cash,completed,3.8,3.9357617925232087,2025-07-19 20:33:13.614223
24067,31,1486,1,4,2025-07-19 08:27:13.614223,2025-07-19 08:35:53.897637,3.23,8,10.81,0.0,mobile,completed,3.5,3.0678455972682257,2025-07-19 08:27:13.614223
24068,21,935,6,10,2025-07-19 09:27:13.614223,2025-07-19 09:57:26.933808,12.59,30,34.06,0.0,cash,completed,4.5,4.497572144920152,2025-07-19 09:27:13.614223
24069,100,1842,8,12,2025-07-19 00:11:13.614223,2025-07-19 00:18:47.001652,3.41,7,10.31,1.71,cash,completed,3.7,3.9670318824148283,2025-07-19 00:11:13.614223
24070,4,787,2,5,2025-07-19 00:42:13.614223,2025-07-19 00:44:39.617039,1.0,2,7.03,1.62,credit,completed,3.6,3.539195917467001,2025-07-19 00:42:13.614223
24071,73,3700,1,9,2025-07-19 11:21:13.614223,2025-07-19 11:30:46.095238,4.05,9,12.6,1.94,mobile,completed,4.2,4.6697058074720195,2025-07-19 11:21:13.614223
24072,40,4003,2,7,2025-07-19 08:26:13.614223,2025-07-19 08:29:03.189268,1.0,2,9.84,2.04,mobile,completed,4.3,4.535650453825728,2025-07-19 08:26:13.614223
24073,28,4264,10,6,2025-07-19 07:00:13.614223,2025-07-19 07:07:40.124457,2.61,7,9.69,1.74,cash,completed,4.0,3.502328450889485,2025-07-19 07:00:13.614223
24074,62,337,9,2,2025-07-19 02:57:13.614223,2025-07-19 03:01:20.885375,1.48,4,5.81,0.0,credit,completed,3.7,3.937839042006325,2025-07-19 02:57:13.614223
24075,68,359,11,8,2025-07-19 15:06:13.614223,2025-07-19 15:13:33.126520,3.47,7,9.15,0.0,mobile,completed,4.5,4.122216245334425,2025-07-19 15:06:13.614223
24076,3,3143,9,4,2025-07-19 07:02:13.614223,2025-07-19 07:04:43.065287,1.0,2,4.94,0.94,credit,completed,3.8,3.9569821200729525,2025-07-19 07:02:13.614223
24077,63,3084,2,9,2025-07-19 19:47:13.614223,2025-07-19 19:50:58.911586,1.77,3,9.04,1.37,credit,completed,4.7,4.614794183842042,2025-07-19 19:47:13.614223
24078,24,1464,8,3,2025-07-19 17:47:13.614223,2025-07-19 17:57:07.409439,4.44,9,12.38,0.0,credit,completed,4.2,3.930035074735869,2025-07-19 17:47:13.614223
24079,8,3050,9,5,2025-07-19 10:14:13.614223,2025-07-19 10:16:59.146767,1.0,2,4.94,0.0,credit,completed,3.3,3.767547319973837,2025-07-19 10:14:13.614223
24080,95,1222,2,8,2025-07-19 04:59:13.614223,2025-07-19 05:02:51.611092,1.31,3,7.83,0.0,cash,completed,3.5,3.1211651355065295,2025-07-19 04:59:13.614223
24081,30,4972,1,11,2025-07-19 17:44:13.614223,2025-07-19 17:46:52.324507,1.0,2,8.31,0.0,mobile,completed,4.6,4.143089121984168,2025-07-19 17:44:13.614223
24082,64,3437,12,10,2025-07-19 18:20:13.614223,2025-07-19 18:29:01.962110,3.77,8,13.34,2.94,credit,completed,4.3,4.085588429911238,2025-07-19 18:20:13.614223
24083,93,761,1,11,2025-07-19 06:00:13.614223,2025-07-19 06:09:58.512874,3.4,9,11.19,2.68,credit,completed,4.2,4.542488192386701,2025-07-19 06:00:13.614223
24084,56,2074,4,11,2025-07-19 10:21:13.614223,2025-07-19 10:44:27.616415,10.88,23,33.94,6.88,mobile,completed,5.4,5.0,2025-07-19 10:21:13.614223
24085,36,2427,12,3,2025-07-19 01:34:13.614223,2025-07-19 01:49:00.292304,5.16,14,16.73,0.0,credit,completed,4.5,4.390309463539656,2025-07-19 01:34:13.614223
24086,14,1845,9,11,2025-07-19 08:47:13.614223,2025-07-19 08:53:58.540120,3.2,6,12.52,2.02,cash,completed,4.2,4.546349192895962,2025-07-19 08:47:13.614223
24087,14,3924,2,2,2025-07-19 17:57:13.614223,2025-07-19 18:08:04.020063,4.29,10,21.77,3.65,mobile,completed,5.1,4.965434365229897,2025-07-19 17:57:13.614223
24088,59,1855,5,9,2025-07-19 06:12:13.614223,2025-07-19 06:29:51.787773,8.34,17,23.92,0.0,mobile,completed,5.0,5.0,2025-07-19 06:12:13.614223
24089,5,2651,10,4,2025-07-19 06:07:13.614223,2025-07-19 06:16:16.401243,3.69,9,12.11,1.82,cash,completed,4.5,4.954522304578645,2025-07-19 06:07:13.614223
24090,78,1707,2,10,2025-07-19 22:25:13.614223,2025-07-19 22:28:37.866323,1.16,3,7.44,1.47,cash,completed,4.8,4.398080534232623,2025-07-19 22:25:13.614223
24091,2,1557,12,4,2025-07-19 02:00:13.614223,2025-07-19 02:03:23.864067,1.07,3,6.78,1.45,cash,completed,3.9,3.921390797701181,2025-07-19 02:00:13.614223
24092,37,2215,12,4,2025-07-20 19:32:13.614223,2025-07-20 19:43:19.057676,5.27,11,17.0,4.11,mobile,completed,4.3,4.778532916620159,2025-07-20 19:32:13.614223
24093,89,331,2,7,2025-07-20 09:06:13.614223,2025-07-20 09:14:11.986974,3.74,7,19.78,2.25,credit,completed,4.5,4.025466629192538,2025-07-20 09:06:13.614223
24094,21,2895,5,9,2025-07-20 09:07:13.614223,2025-07-20 09:28:49.780151,9.47,21,37.28,0.0,mobile,completed,4.9,5.0,2025-07-20 09:07:13.614223
24095,69,3078,11,12,2025-07-20 07:44:13.614223,2025-07-20 07:49:41.138149,2.6,5,7.62,0.0,mobile,completed,3.2,2.953228227875467,2025-07-20 07:44:13.614223
24096,3,2606,3,2,2025-07-20 17:50:13.614223,2025-07-20 18:01:18.247695,4.15,11,14.26,1.63,cash,completed,4.5,4.9693307634110155,2025-07-20 17:50:13.614223
24097,76,4977,10,4,2025-07-20 11:23:13.614223,2025-07-20 11:35:30.667594,4.6,12,14.15,0.0,credit,completed,3.8,4.120539489591972,2025-07-20 11:23:13.614223
24098,3,1902,2,11,2025-07-20 22:05:13.614223,2025-07-20 22:09:57.613947,2.33,4,10.49,1.87,credit,completed,4.0,4.245500798646216,2025-07-20 22:05:13.614223
24099,10,3283,3,7,2025-07-20 08:50:13.614223,2025-07-20 08:55:52.532331,1.98,5,12.57,1.48,credit,completed,3.4,3.3857249796188373,2025-07-20 08:50:13.614223
24100,76,3570,2,10,2025-07-20 09:34:13.614223,2025-07-20 09:46:32.690612,4.34,12,15.67,2.84,credit,completed,4.0,4.159518631376362,2025-07-20 09:34:13.614223
24101,30,1352,1,5,2025-07-20 14:38:13.614223,2025-07-20 14:52:58.119371,5.12,14,14.94,2.29,mobile,completed,4.3,4.18647149782109,2025-07-20 14:38:13.614223
24102,49,2314,5,4,2025-07-20 04:46:13.614223,2025-07-20 05:03:21.840894,10.44,17,28.93,0.0,cash,completed,5.4,5.0,2025-07-20 04:46:13.614223
24103,1,4807,11,3,2025-07-20 08:44:13.614223,2025-07-20 08:52:49.825276,3.95,8,14.01,0.0,credit,completed,3.3,3.6721667675434038,2025-07-20 08:44:13.614223
24104,57,4932,6,3,2025-07-20 05:24:13.614223,2025-07-20 05:59:47.049662,14.47,35,38.52,9.03,cash,completed,4.7,4.7337049970973375,2025-07-20 05:24:13.614223
24105,25,580,12,9,2025-07-20 07:30:13.614223,2025-07-20 07:40:56.161258,5.25,10,23.73,3.83,mobile,completed,5.1,5.0,2025-07-20 07:30:13.614223
24106,75,1712,12,9,2025-07-20 06:41:13.614223,2025-07-20 06:46:18.632682,1.99,5,9.01,1.55,mobile,completed,4.4,4.34064928185108,2025-07-20 06:41:13.614223
24107,9,4647,4,10,2025-07-20 09:40:13.614223,2025-07-20 09:55:06.962087,8.35,14,37.96,0.0,cash,completed,4.8,4.9624108009914725,2025-07-20 09:40:13.614223
24108,93,501,5,10,2025-07-20 08:23:13.614223,2025-07-20 08:36:07.104658,8.17,12,32.94,0.0,credit,completed,4.5,4.871822308374008,2025-07-20 08:23:13.614223
24109,4,3538,7,5,2025-07-20 07:51:13.614223,2025-07-20 07:56:58.333742,2.41,5,5.92,0.83,credit,completed,3.6,3.2549271437023473,2025-07-20 07:51:13.614223
24110,99,60,12,10,2025-07-20 04:35:13.614223,2025-07-20 04:39:25.070101,1.69,4,8.29,0.0,cash,completed,3.2,3.42271676605681,2025-07-20 04:35:13.614223
24111,56,2977,3,4,2025-07-20 07:13:13.614223,2025-07-20 07:24:23.107501,3.74,11,18.58,1.95,credit,completed,4.5,4.000140786429343,2025-07-20 07:13:13.614223
24112,49,1121,12,7,2025-07-20 18:01:13.614223,2025-07-20 18:09:01.877627,3.71,7,13.2,0.0,mobile,completed,4.5,4.141717128428618,2025-07-20 18:01:13.614223
24113,74,2237,2,6,2025-07-20 05:40:13.614223,2025-07-20 05:49:17.313703,3.47,9,13.43,0.0,cash,completed,3.6,3.6171059457974133,2025-07-20 05:40:13.614223
24114,8,4953,5,10,2025-07-20 16:26:13.614223,2025-07-20 17:01:13.587372,14.76,34,39.21,5.76,mobile,completed,4.8,4.588536506861457,2025-07-20 16:26:13.614223
24115,61,228,7,10,2025-07-20 04:42:13.614223,2025-07-20 04:45:04.243008,1.36,2,4.42,0.97,cash,completed,3.1,3.0934671690832074,2025-07-20 04:42:13.614223
24116,56,327,12,10,2025-07-20 08:57:13.614223,2025-07-20 09:03:16.223856,2.58,6,14.62,2.76,credit,completed,4.5,4.932230910724716,2025-07-20 08:57:13.614223
24117,97,1259,10,3,2025-07-20 08:36:13.614223,2025-07-20 08:44:05.889402,2.81,7,14.2,2.64,mobile,completed,4.0,3.9190547085664016,2025-07-20 08:36:13.614223
24118,91,1751,3,11,2025-07-20 03:43:13.614223,2025-07-20 03:51:03.025463,3.7,7,13.16,0.0,cash,completed,4.0,4.21547105377415,2025-07-20 03:43:13.614223
24119,96,1097,3,8,2025-07-20 11:24:13.614223,2025-07-20 11:33:07.449000,3.56,8,12.83,2.84,credit,completed,3.8,4.1579911139460135,2025-07-20 11:24:13.614223
24120,99,2504,2,11,2025-07-20 07:02:13.614223,2025-07-20 07:10:05.185142,2.76,7,16.23,3.32,cash,completed,3.6,3.823836165034338,2025-07-20 07:02:13.614223
24121,73,3216,6,6,2025-07-20 15:29:13.614223,2025-07-20 15:39:03.140413,6.27,9,19.01,3.18,credit,completed,4.6,4.51434327884843,2025-07-20 15:29:13.614223
24122,85,3524,5,6,2025-07-20 22:08:13.614223,2025-07-20 22:37:46.051256,12.78,29,34.5,0.0,mobile,completed,5.3,5.0,2025-07-20 22:08:13.614223
24123,72,1473,1,4,2025-07-20 14:49:13.614223,2025-07-20 15:01:57.569822,4.44,12,13.47,2.7,mobile,completed,4.5,4.104792182162522,2025-07-20 14:49:13.614223
24124,62,1543,1,3,2025-07-20 06:49:13.614223,2025-07-20 06:54:37.015181,1.91,5,7.94,0.0,cash,completed,4.0,4.046688537930324,2025-07-20 06:49:13.614223
24125,18,1660,3,3,2025-07-20 00:14:13.614223,2025-07-20 00:25:00.132860,3.76,10,13.32,3.02,cash,completed,4.4,4.492030461387996,2025-07-20 00:14:13.614223
24126,99,1945,9,12,2025-07-20 04:34:13.614223,2025-07-20 04:38:09.797248,1.66,3,6.14,0.0,cash,completed,3.1,3.0092573631744433,2025-07-20 04:34:13.614223
24127,30,3517,10,10,2025-07-20 21:46:13.614223,2025-07-20 22:04:45.866019,6.36,18,18.1,2.08,cash,completed,4.0,4.306990244034581,2025-07-20 21:46:13.614223
24128,2,1036,6,10,2025-07-20 09:43:13.614223,2025-07-20 09:57:47.862262,7.77,14,31.6,3.81,credit,completed,4.6,4.45180515967251,2025-07-20 09:43:13.614223
24129,96,719,10,3,2025-07-20 08:28:13.614223,2025-07-20 08:39:41.378188,5.08,11,15.22,1.59,credit,completed,4.6,4.475118562578828,2025-07-20 08:28:13.614223
24130,68,1079,2,4,2025-07-20 04:50:13.614223,2025-07-20 05:02:45.237272,5.0,12,17.39,0.0,mobile,completed,3.6,3.9668416201549186,2025-07-20 04:50:13.614223
24131,4,3990,5,2,2025-07-20 09:56:13.614223,2025-07-20 10:23:42.143408,12.5,27,47.35,6.13,cash,completed,5.4,5.0,2025-07-20 09:56:13.614223
24132,88,904,9,6,2025-07-20 18:43:13.614223,2025-07-20 18:45:30.182419,1.0,2,6.92,1.53,cash,completed,3.6,3.258953918148987,2025-07-20 18:43:13.614223
24133,67,2592,5,2,2025-07-20 21:59:13.614223,2025-07-20 22:29:35.977940,13.8,30,36.92,0.0,cash,completed,4.9,4.672507561119525,2025-07-20 21:59:13.614223
24134,51,832,8,2,2025-07-20 07:36:13.614223,2025-07-20 07:44:27.255380,3.41,8,14.45,1.83,mobile,completed,3.4,3.0161036587081065,2025-07-20 07:36:13.614223
24135,20,3988,3,10,2025-07-20 07:19:13.614223,2025-07-20 07:26:39.410301,2.73,7,10.8,2.58,mobile,completed,3.7,4.164369800062892,2025-07-20 07:19:13.614223
24136,53,78,3,4,2025-07-20 09:08:13.614223,2025-07-20 09:10:54.953307,1.0,2,6.6,1.38,credit,completed,3.8,3.6088430647714675,2025-07-20 09:08:13.614223
24137,53,3872,8,2,2025-07-20 07:29:13.614223,2025-07-20 07:36:27.828896,3.39,7,10.28,1.54,cash,completed,3.0,2.6433265650396978,2025-07-20 07:29:13.614223
24138,46,3761,12,4,2025-07-20 03:19:13.614223,2025-07-20 03:27:04.092119,3.72,7,13.21,2.3,cash,completed,4.2,4.656123301074552,2025-07-20 03:19:13.614223
24139,84,2614,5,6,2025-07-20 23:11:13.614223,2025-07-20 23:27:20.514955,9.71,16,27.2,4.24,mobile,completed,4.4,4.867705073600363,2025-07-20 23:11:13.614223
24140,73,3742,10,1,2025-07-20 11:49:13.614223,2025-07-20 12:00:52.053551,4.59,11,14.11,2.63,mobile,completed,3.8,3.818985107312483,2025-07-20 11:49:13.614223
24141,10,160,5,11,2025-07-20 21:17:13.614223,2025-07-20 21:36:58.467959,9.12,19,25.79,3.8,mobile,completed,4.5,4.137056464654657,2025-07-20 21:17:13.614223
24142,94,1703,9,1,2025-07-20 18:39:13.614223,2025-07-20 18:46:02.753629,2.94,6,8.47,1.71,cash,completed,4.8,4.318728435166055,2025-07-20 18:39:13.614223
24143,64,4106,10,5,2025-07-20 19:34:13.614223,2025-07-20 19:38:45.262696,1.63,4,10.49,0.0,credit,completed,3.3,3.0376962374611534,2025-07-20 19:34:13.614223
24144,89,4508,3,2,2025-07-20 06:34:13.614223,2025-07-20 06:44:02.273370,3.84,9,13.5,1.75,mobile,completed,4.4,3.9148194786815615,2025-07-20 06:34:13.614223
24145,96,3372,3,10,2025-07-20 08:18:13.614223,2025-07-20 08:23:20.415648,2.17,5,9.46,2.13,mobile,completed,3.3,3.4770525513932964,2025-07-20 08:18:13.614223
24146,77,3825,1,9,2025-07-20 17:09:13.614223,2025-07-20 17:17:19.664962,2.81,8,9.89,2.14,mobile,completed,3.8,4.178120130858328,2025-07-20 17:09:13.614223
24147,8,2788,4,8,2025-07-20 19:46:13.614223,2025-07-20 20:13:53.013802,16.01,27,66.87,7.17,credit,completed,5.2,4.805886901187462,2025-07-20 19:46:13.614223
24148,51,2174,5,5,2025-07-20 15:50:13.614223,2025-07-20 16:09:54.208881,8.59,19,24.52,3.89,credit,completed,3.8,3.5145019544923115,2025-07-20 15:50:13.614223
24149,56,249,4,1,2025-07-20 18:38:13.614223,2025-07-20 19:01:45.964169,15.04,23,45.15,0.0,credit,completed,4.6,5.0,2025-07-20 18:38:13.614223
24150,100,3207,3,1,2025-07-20 08:15:13.614223,2025-07-20 08:27:08.018920,4.68,11,15.55,3.3,credit,completed,5.3,5.0,2025-07-20 08:15:13.614223
24151,11,4611,4,11,2025-07-20 08:11:13.614223,2025-07-20 08:38:19.268255,11.78,27,50.92,5.22,cash,completed,5.4,5.0,2025-07-20 08:11:13.614223
24152,79,1712,1,5,2025-07-20 19:11:13.614223,2025-07-20 19:21:58.243675,4.97,10,20.48,4.75,cash,completed,4.5,4.769750980622879,2025-07-20 19:11:13.614223
24153,62,1749,2,5,2025-07-20 08:39:13.614223,2025-07-20 08:47:41.222829,2.85,8,16.56,0.0,cash,completed,4.4,3.985373187537949,2025-07-20 08:39:13.614223
24154,72,2141,1,3,2025-07-20 07:41:13.614223,2025-07-20 07:43:24.119331,1.0,2,8.31,1.18,credit,completed,3.8,4.071416002219115,2025-07-20 07:41:13.614223
24155,98,4401,11,1,2025-07-20 23:55:13.614223,2025-07-21 00:06:35.509976,4.7,11,11.35,2.18,credit,completed,4.0,4.019231820423769,2025-07-20 23:55:13.614223
24156,24,1790,6,9,2025-07-20 15:34:13.614223,2025-07-20 15:59:45.757068,13.56,25,36.36,7.53,credit,completed,5.3,5.0,2025-07-20 15:34:13.614223
24157,47,4878,6,4,2025-07-20 08:59:13.614223,2025-07-20 09:32:07.723274,13.59,32,50.98,0.0,cash,completed,4.5,4.358966063640188,2025-07-20 08:59:13.614223
24158,13,673,9,1,2025-07-20 18:22:13.614223,2025-07-20 18:32:26.093181,3.75,10,9.95,0.0,cash,completed,4.3,4.701854487848777,2025-07-20 18:22:13.614223
24159,4,220,6,2,2025-07-20 12:51:13.614223,2025-07-20 13:10:14.819224,12.49,19,33.8,5.44,cash,completed,5.3,5.0,2025-07-20 12:51:13.614223
24160,61,1796,12,5,2025-07-20 09:44:13.614223,2025-07-20 09:54:14.113483,3.4,10,12.44,2.14,mobile,completed,4.5,4.000152737167979,2025-07-20 09:44:13.614223
24161,53,1770,2,9,2025-07-20 13:42:13.614223,2025-07-20 13:46:48.142302,2.27,4,10.33,1.65,cash,completed,4.7,4.537974591247352,2025-07-20 13:42:13.614223
24162,1,3125,1,5,2025-07-20 16:56:13.614223,2025-07-20 17:04:05.292005,3.8,7,12.05,1.34,mobile,completed,3.6,3.3216200433327403,2025-07-20 16:56:13.614223
24163,98,4530,8,8,2025-07-20 17:30:13.614223,2025-07-20 17:39:25.078165,3.23,9,9.95,2.04,credit,completed,4.0,3.8155388449636343,2025-07-20 17:30:13.614223
24164,83,4310,10,1,2025-07-20 09:04:13.614223,2025-07-20 09:10:28.352888,3.1,6,15.11,3.02,cash,completed,4.3,3.8804490699467924,2025-07-20 09:04:13.614223
24165,64,3939,8,5,2025-07-20 07:36:13.614223,2025-07-20 07:44:48.020895,3.13,8,9.76,1.28,cash,completed,4.2,4.475538676854049,2025-07-20 07:36:13.614223
24166,20,2046,9,3,2025-07-20 00:49:13.614223,2025-07-20 01:02:36.493920,4.86,13,11.97,2.76,cash,completed,3.0,3.0866264894986553,2025-07-20 00:49:13.614223
24167,44,4634,3,12,2025-07-20 09:23:13.614223,2025-07-20 09:30:50.326300,3.5,7,17.77,3.65,cash,completed,4.4,4.326718463892858,2025-07-20 09:23:13.614223
24168,16,4039,11,6,2025-07-20 19:27:13.614223,2025-07-20 19:33:12.413706,2.52,5,7.48,1.71,mobile,completed,3.5,3.258810909780462,2025-07-20 19:27:13.614223
24169,98,571,10,9,2025-07-20 11:14:13.614223,2025-07-20 11:17:11.053379,1.0,2,6.08,1.46,credit,completed,3.0,2.8171047667101,2025-07-20 11:14:13.614223
24170,32,135,4,3,2025-07-20 17:04:13.614223,2025-07-20 17:22:33.415486,7.69,18,35.49,0.0,mobile,completed,4.9,4.861646755765542,2025-07-20 17:04:13.614223
24171,65,4233,10,4,2025-07-20 21:01:13.614223,2025-07-20 21:04:37.850235,1.61,3,7.45,1.04,mobile,completed,3.3,3.5796131231696453,2025-07-20 21:01:13.614223
24172,47,848,8,7,2025-07-20 13:21:13.614223,2025-07-20 13:24:09.627379,1.37,2,6.21,1.02,cash,completed,3.8,4.223539490821069,2025-07-20 13:21:13.614223
24173,18,1640,3,3,2025-07-20 20:40:13.614223,2025-07-20 20:48:14.099074,3.05,8,11.59,0.0,credit,completed,4.1,3.698258001169505,2025-07-20 20:40:13.614223
24174,61,223,2,6,2025-07-20 03:10:13.614223,2025-07-20 03:19:23.772321,4.48,9,16.05,2.28,credit,completed,4.0,3.9307010794423336,2025-07-20 03:10:13.614223
24175,20,1517,1,2,2025-07-20 11:02:13.614223,2025-07-20 11:12:07.488556,4.55,9,13.71,2.9,credit,completed,4.6,4.91560530751922,2025-07-20 11:02:13.614223
24176,70,3046,5,9,2025-07-20 02:21:13.614223,2025-07-20 02:44:09.431725,13.56,22,36.35,0.0,mobile,completed,5.6,5.0,2025-07-20 02:21:13.614223
24177,56,3330,5,10,2025-07-20 09:58:13.614223,2025-07-20 10:33:54.079648,14.59,35,38.81,7.35,mobile,completed,5.1,5.0,2025-07-20 09:58:13.614223
